regra,latencia_media_segundos,latencia_std_segundos,num_chamadas
rule_injection_combined,5.617523490242843e-07,9.861886801479055e-07,200052
rule_high_StNum_StNum,5.61582984973298e-07,2.2275844574081817e-06,200052
rule_inverse_replay_deviation,5.612039332754199e-07,6.44122974270136e-07,200052
rule_high_StNum_injection_forged_packets,5.606306694158986e-07,8.963267795786971e-07,200052
rule_poisoned_high_rate_combination,5.588381678521404e-07,9.727665510552718e-07,200052
rule_grayhole_sqnum_stnum_jumps,5.584747921036871e-07,7.503105348628128e-07,200052
rule_inverse_replay_combined,5.560723759697352e-07,9.600053180094312e-07,200052
rule_injection_replay_exata_de_pacotes_antigos,5.537828607833757e-07,2.0626115973467312e-06,200052
rule_inverse_replay_pattern_alternance,5.534326278225624e-07,7.71737873334653e-07,200052
rule_grayhole_replay,5.510440746770143e-07,5.669295466345579e-07,200052
rule_high_StNum_falsification_sqnum,5.483011026955288e-07,1.0215604393808805e-06,200052
rule_injection_st_num_alto_sq_diff_baixo_timestamp_diff_pequeno,5.459997596590509e-07,6.640338257319306e-07,200052
rule_inverse_replay_pacotes_frame_length_diff_grande,5.450826437497431e-07,4.547853974744959e-06,200052
rule_grayhole_combined,5.430092282179358e-07,2.0862062152616026e-06,200052
rule_poisoned_high_rate_reset_pattern,5.401563154428841e-07,8.516642281543751e-07,200052
rule_injection_valores_que_nunca_aparecem_no_trafego_normal,5.362157550789529e-07,9.128164606717881e-07,200052
rule_injection_intervalos_entre_mensagens_anomais,5.346470510050245e-07,1.0233107412095664e-06,200052
rule_poisoned_high_rate_pattern_specific,5.337981915201452e-07,1.2079268057444099e-06,200052
rule_high_StNum_falsification_state,5.329934450833176e-07,1.5908688516511029e-06,200052
rule_grayhole_injection_forged_packets,5.31667945967398e-07,9.478728523371386e-07,200052
rule_grayhole_ethsrc_ethdst_jumps,5.293098537975982e-07,1.0221590063776017e-06,200052
rule_high_StNum_timeFromLastChange,5.268350624446245e-07,2.7237124731129536e-06,200052
rule_injection_sqnum_reset_pattern,5.243539563064336e-07,1.129415201288072e-06,200052
rule_inverse_replay_cbstatus_diff,5.22499485698419e-07,9.706986823836333e-07,200052
rule_grayhole_jumps_stnum_diff,5.223052057151997e-07,7.239177938924751e-07,200052
rule_poisoned_high_rate_replay,5.200011697147918e-07,1.042494883423839e-06,200052
rule_grayhole_frame_length,5.186020887622694e-07,4.234529203354779e-06,200052
rule_masquerade_fake_fault_combined,5.174996963135514e-07,1.2369990335326086e-06,200052
rule_random_replay_combined,5.173756971865294e-07,5.848942400916692e-07,200052
rule_masquerade_fake_fault_packet_reappearance_sequence,5.168491239131958e-07,9.902198322259363e-07,200052
rule_grayhole_gooselength_diff,5.152457814399508e-07,1.2006473958171402e-06,200052
rule_masquerade_fake_normal_sqnum_reset_pattern,5.118615301506951e-07,4.047838550692077e-07,200052
rule_injection_frequencia_irregular_de_mensagens,5.06701687724361e-07,1.1159980374721425e-06,200052
rule_injection_incrementos_anomais_em_sequencia,5.061743268151223e-07,9.30559297530385e-07,200052
rule_injection_falsificacao_consistente_de_eth_src_dst_cb_status,5.033122132599337e-07,8.989230845476625e-07,200052
rule_random_replay_grayhole_desaparecimento,5.033039199968618e-07,7.144485220891597e-07,200052
rule_injection_sqnum_time_diff,5.028139533760898e-07,4.5230097286683824e-07,200052
rule_inverse_replay_desvio_significativo,5.020951770200556e-07,1.8792510287049567e-06,200052
rule_masquerade_fake_normal_cbstatus_timestamp_diff,5.020467228228408e-07,1.4133836996431768e-06,200052
rule_masquerade_fake_fault_disjuntor_falsification_consistent,5.000916874882111e-07,2.378238146105873e-06,200052
rule_masquerade_fake_fault_combination_anomaly_sequence,5.00020654425358e-07,5.165838398320286e-07,200052
rule_high_StNum_masquerade_pattern,4.953300681481103e-07,9.56656505526293e-07,200052
rule_masquerade_fake_normal_increment_anomalous_sequence,4.912217281885119e-07,8.166374947034088e-07,200052
rule_high_StNum_anomalies_frequency,4.898619000029476e-07,8.685788406152475e-07,200052
rule_injection_cbstatus_falsification,4.887447660722856e-07,2.4101945494550835e-06,200052
rule_poisoned_high_rate_falsification,4.879361012959484e-07,8.961105427451079e-07,200052
rule_random_replay_masquerade_falsificacao,4.87149585660687e-07,1.025997405138293e-06,200052
rule_high_StNum_sqnum_reset_pattern,4.867064805257456e-07,1.107991642608468e-06,200052
rule_poisoned_high_rate_less_used,4.866383754109898e-07,4.753888322896153e-06,200052
rule_random_replay_cb_status_diff_desvio,4.865094133930757e-07,1.1031476109059017e-06,200052
rule_high_StNum_jumps_stnum_time_diff,4.85561233778881e-07,8.473492485752936e-07,200052
rule_injection_desvio_significativo_em_relacao_a_media_mediana_do_trafego_normal,4.828916387644657e-07,3.5743889565314834e-07,200052
rule_masquerade_fake_normal_diferenca_significativa_goose_length_diff_apdu_size_diff_frame_length_diff,4.813159230406705e-07,5.530156985996792e-07,200052
rule_grayhole_sqnum_reset_pattern,4.801469015807511e-07,8.973323581033138e-07,200052
rule_grayhole_reset_sequence,4.798078650174483e-07,9.018040768964395e-07,200052
rule_injection_falsification_pattern,4.794352723949862e-07,1.4876065649478534e-06,200052
rule_masquerade_fake_normal_repeticao_exata_pacotes_antigos,4.79417142148295e-07,7.952031580235218e-07,200052
rule_random_replay_st_num_alto_sq_diff_baixo_timestamp_diff_pequeno,4.7599995977856874e-07,9.71794209796312e-07,200052
rule_high_StNum_replay,4.742452112556838e-07,1.0059452453132191e-06,200052
rule_grayhole_delay_change_sense_sequence,4.7199216224602584e-07,9.326152861830743e-07,200052
rule_injection_jumps_stnum_time_diff,4.6905657374209324e-07,7.77932754952037e-07,200052
rule_inverse_replay_frame_length_diff,4.6298084578749784e-07,1.1746664179623457e-06,200052
rule_grayhole_eth_src_dst_diff,4.6224784709963556e-07,5.420491565076721e-07,200052
rule_grayhole_jumps_apdu_size_diff,4.619376323239591e-07,3.3298015704814657e-06,200052
rule_injection_rajada_de_pacotes_em_intervalo_muito_curto,4.618068815494797e-07,4.7550564918848505e-07,200052
rule_masquerade_fake_normal_ethsrc_ethdst_cbstatus,4.616561194365639e-07,7.515458934774651e-07,200052
rule_grayhole_anomalous_frequency,4.6160466684646537e-07,1.7335265567469685e-06,200052
rule_injection_jumps_stnum,4.6137292686722847e-07,6.559251763448341e-07,200052
rule_inverse_replay_frequencia_irregular_mudanca_estado_disjuntor,4.6092398047515066e-07,8.692371406356247e-07,200052
rule_injection_st_num_e_sq_num_fora_de_ordem,4.604882727656389e-07,1.8052960990627086e-06,200052
rule_masquerade_fake_normal_large_stdiff,4.59080279549729e-07,5.457597516248086e-07,200052
rule_random_replay_falsification,4.5870483664346675e-07,3.6410216091609783e-07,200052
rule_random_replay_falsification_state,4.58226632406216e-07,9.16634450230239e-07,200052
rule_grayhole_delay_change_sense,4.57928319026015e-07,6.672728055791519e-07,200052
rule_injection_pacotes_que_desaparecem_e_reaparecem_com_numeros_de_sequencia_fora_de_ordem,4.577432014204085e-07,8.686093047115487e-07,200052
rule_high_StNum_falsification_pattern,4.529698467290357e-07,9.011989850208951e-07,200052
rule_grayhole_falsification_state,4.5238532071899037e-07,9.237324695158475e-07,200052
rule_inverse_replay_frequencia_irregular_mudanca_estado,4.517320289816679e-07,9.12975342871305e-07,200052
rule_masquerade_fake_normal_reset,4.5027186503436583e-07,2.495685418422396e-06,200052
rule_injection_ethsrc_falsification,4.4985895799496085e-07,1.1175869720615446e-06,200052
rule_grayhole_sqnum_stnum_diff,4.4778724495838434e-07,1.2042247052635263e-06,200052
rule_inverse_replay_sqnum_stnum,4.441979241087449e-07,9.292594947051282e-07,200052
rule_random_replay_cb_status_diff_incremento_anomalo,4.440884087798662e-07,1.1100485073599478e-06,200052
rule_random_replay_sq_num_incremento_anomalo,4.4306794704560656e-07,1.0825820276621927e-06,200052
rule_masquerade_fake_normal_diferenca_significativa_goose_length_diff_apdu_size_diff,4.381138305323024e-07,1.1873833067308112e-06,200052
rule_masquerade_fake_fault_sqdiff,4.3719856839152787e-07,3.5363119322486254e-07,200052
rule_grayhole_cbstatus_change,4.3580510025408775e-07,7.203473063530645e-07,200052
rule_grayhole_timefromlastchange_change_sense,4.3524748988076506e-07,1.0749459205023176e-06,200052
rule_high_StNum_replay_frequencia,4.351971391025902e-07,8.045976506938057e-07,200052
rule_random_replay_timestamp_diff_desvio,4.3497594643773763e-07,1.3755401249700197e-06,200052
rule_masquerade_fake_fault_stdiff,4.335502968305503e-07,9.026827304657715e-07,200052
rule_masquerade_fake_normal_frequencia_anomalia_estado_disjuntor,4.3347619624390526e-07,1.665901451619001e-06,200052
rule_high_StNum_flood_pattern,4.3253940551265583e-07,8.691541807972483e-07,200052
rule_poisoned_high_rate_anomaly_statistical,4.319273749211052e-07,1.0135666794657502e-06,200052
rule_inverse_replay_timestamp_diff,4.315264272151143e-07,2.4599978034002e-06,200052
rule_masquerade_fake_normal_large_sqdiff,4.31272988373148e-07,4.852671101157958e-07,200052
rule_masquerade_fake_normal_diferenca_significativa_delay_time_from_last_change,4.291934898897108e-07,1.121041232896264e-06,200052
rule_random_replay_apdu_size_diff_anomalia,4.2745407581247405e-07,9.732519309143413e-07,200052
rule_random_replay_stnum_sqnum_mismatch,4.2508848275274315e-07,9.716484284843225e-07,200052
rule_masquerade_fake_normal_anomaly,4.2490874853361977e-07,9.556650099533163e-07,200052
rule_grayhole_jumps_stnum_time_diff,4.2408577633251704e-07,9.172015732300431e-07,200052
rule_injection_alternancia_entre_valores_normais_e_anomais,4.238709292085435e-07,5.976949349049624e-07,200052
rule_poisoned_high_rate_frequency_irregular,4.238262551390314e-07,8.616513129391719e-07,200052
rule_masquerade_fake_fault_timestamp_anomaly,4.2158355962171333e-07,9.274490841710209e-07,200052
rule_random_replay_st_num_incremento_anomalo,4.214528820698044e-07,8.73756005841074e-07,200052
rule_inverse_replay_stdiff_sqdiff,4.211932150540197e-07,5.831577602785511e-07,200052
rule_random_replay_goose_length_diff_desvio,4.2056795895505576e-07,9.943103499246346e-07,200052
rule_inverse_replay_stnum,4.1939941594230473e-07,9.424443822223182e-07,200052
rule_random_replay_apdu_size_diff_desvio,4.1914284898812e-07,4.7053490879178383e-07,200052
rule_grayhole_sqnum_stnum_change_sense,4.190810251660522e-07,5.075037827885006e-07,200052
rule_grayhole_sqnum_jumps,4.18498165344554e-07,7.252615861941361e-07,200052
rule_masquerade_fake_fault_state_change_anomaly,4.184062643992195e-07,6.697410343894046e-07,200052
rule_masquerade_fake_fault_state_change_anomaly_sequence,4.1503749505549247e-07,5.458269208622322e-07,200052
rule_high_StNum_falsification_frame,4.1338853853969563e-07,4.9509755729651e-07,200052
rule_poisoned_high_rate_flood,4.125684723735654e-07,6.365065724452373e-07,200052
rule_grayhole_timefromlastchange_change_sense_sequence,4.1226335565002664e-07,9.385048137469205e-07,200052
rule_random_replay_large_sqdiff,4.1181260897653467e-07,1.2526683990953303e-06,200052
rule_inverse_replay_inconsistencias_campos_derivados,4.1042906274289235e-07,9.329940441063961e-07,200052
rule_injection_inconsistencias_entre_campos_derivados,4.0955196665083994e-07,1.0779776512048581e-06,200052
rule_inverse_replay_inconsistencies,4.0939245288592186e-07,9.567767159962673e-07,200052
rule_random_replay_large_stdiff,4.091064269313517e-07,9.501488249028057e-07,200052
rule_masquerade_fake_normal_zero_timestampdiff,4.081652919139982e-07,5.458097001293331e-07,200052
rule_grayhole_cbstatus_change_sense_sequence,4.078163117701798e-07,1.0391508353555459e-06,200052
rule_grayhole_sqnum_stnum_change_sense_sequence,4.0754615808753906e-07,4.4739178410046705e-07,200052
rule_poisoned_high_rate_tdiff,4.073517848917056e-07,8.12088708570798e-06,200052
rule_grayhole_ethsrc_dst_change,4.072857112918409e-07,7.811370652535066e-07,200052
rule_random_replay_cb_status_alterado_go_id_alterado_delay_anomalo,4.057281428542375e-07,9.48849035356085e-07,200052
rule_inverse_replay_timestamp_diff_muito_grande,4.055706464243273e-07,1.0472596040169512e-06,200052
rule_injection_cb_status_alterado_go_id_alterado_delay_anomalo,4.055584195689378e-07,1.454315707930752e-06,200052
rule_random_replay_cb_status_diff_anomalia,4.052332544546871e-07,7.734175391873203e-07,200052
rule_random_replay_goose_length_diff_anomalia,4.039909177708821e-07,1.0024198031525363e-06,200052
rule_grayhole_suspicious_sqnum,4.0364763519411167e-07,8.307868574061818e-07,200052
rule_poisoned_high_rate_statistical_anomaly,4.0305629979416086e-07,1.0665879207902801e-06,200052
rule_grayhole_cbstatus_change_sense,4.028415672685565e-07,9.667661709576918e-07,200052
rule_grayhole_injection,4.018894078489915e-07,9.147160508981191e-07,200052
rule_masquerade_fake_fault_falsification_disjuntor_consistent_sequence,4.0178191111444345e-07,9.538543791414986e-07,200052
rule_masquerade_fake_normal_diferenca_significativa_frame_length_diff_timestamp_diff,4.0153677596474176e-07,9.680188168589928e-07,200052
rule_grayhole_timestamp_diff_outlier,4.0102324823387353e-07,1.0113997828939035e-06,200052
rule_injection_eth_src_dst_anomais,4.00718302573644e-07,5.053951593268417e-07,200052
rule_grayhole_different_destinations,4.0017060452508296e-07,1.003639563179911e-06,200052
rule_grayhole_cb_status_reset,4.000661835567533e-07,1.0536977243086918e-06,200052
rule_random_replay_cb_status_diff_alternancia,3.995830633554309e-07,5.897143340812559e-07,200052
rule_masquerade_fake_normal_mudancas_anomalias_cb_status_go_id,3.990524457102954e-07,8.479935125204494e-07,200052
rule_grayhole_cbstatus_falsification,3.9845547730518183e-07,4.80235158590126e-07,200052
rule_grayhole_falsification,3.983610416159531e-07,5.509999930040422e-07,200052
rule_random_replay_timestamp_diff_alternancia,3.9829375440631113e-07,7.179013877169857e-07,200052
rule_random_replay_cb_status_diff_frequencia_irregular,3.981430730855411e-07,7.720170396623526e-07,200052
rule_inverse_replay_sqnum,3.9810229255097233e-07,8.194929047996046e-07,200052
rule_grayhole_irregular_intervals,3.9766755072836177e-07,1.1497493055919314e-06,200052
rule_poisoned_high_rate_stnum,3.9762346819501834e-07,1.0296425689249412e-06,200052
rule_poisoned_high_rate_frequency,3.972069867703314e-07,9.442291290466952e-07,200052
rule_inverse_replay_cb_status,3.960885676258015e-07,1.0286993278346616e-06,200052
rule_masquerade_fake_fault_timestampdiff,3.959466494500586e-07,1.0258643401685306e-06,200052
rule_grayhole_different_origins,3.956235426419946e-07,4.2571492962517104e-07,200052
rule_high_StNum_frequencia,3.951986473047526e-07,9.407076316254426e-07,200052
rule_masquerade_fake_normal_frequencia_irregular_mensagens,3.949440329600241e-07,1.1149809862084027e-06,200052
rule_masquerade_fake_normal_mudancas_anomalias_estado_disjuntor,3.9458438894854695e-07,1.1830390744061883e-06,200052
rule_masquerade_fake_fault_falsification_disjuntor_consistent,3.9404736391478317e-07,8.244524804104925e-07,200052
rule_masquerade_fake_normal_timestamp_diff_outside_normal_range,3.9240336077903675e-07,1.0529973490291616e-06,200052
rule_poisoned_high_rate_combined,3.9063044295227045e-07,1.0601959242296351e-06,200052
rule_poisoned_high_rate_falsification_state,3.9043856479756773e-07,1.0106207388329093e-06,200052
rule_random_replay_replay_consistente,3.887109908954455e-07,9.685376038715978e-07,200052
rule_poisoned_high_rate_sqnum,3.882298213032111e-07,1.4784268798116904e-06,200052
rule_random_replay_goose_length_diff_frequencia_irregular,3.8753539121544945e-07,1.0172961479691252e-06,200052
rule_random_replay_goose_length_diff_alternancia,3.8747739609366237e-07,1.4320070787289638e-06,200052
rule_masquerade_fake_normal_rajada_pacotes_intervalo_curto,3.866673212986637e-07,5.662261919539529e-07,200052
rule_grayhole_goose_length_diff_change_sense,3.859928675474404e-07,1.2418699716851073e-06,200052
rule_inverse_replay_frequency_irregular,3.857314747321348e-07,8.924379196547566e-07,200052
rule_random_replay_sq_num_incremento_anomalia,3.851245772400829e-07,6.140424066597646e-07,200052
rule_masquerade_fake_fault_packet_frequency_anomaly_sequence,3.843337831717494e-07,6.673413825175436e-07,200052
rule_grayhole_tdif_replay,3.841124448073477e-07,6.712081161884712e-07,200052
rule_random_replay_timestamp_diff_incremento_anomalo,3.8389519808708657e-07,1.2064582890769902e-06,200052
rule_masquerade_fake_normal_frequencia_anomalia_cb_status_go_id,3.834692063843781e-07,4.607731469235119e-07,200052
rule_grayhole_timestamp_diff_out_of_range,3.827051314711424e-07,6.508321853523842e-07,200052
rule_grayhole_goose_length_diff_injection,3.821560335694276e-07,1.3687791251929633e-06,200052
rule_inverse_replay_rajada_de_pacotes,3.8215159234729677e-07,4.1421018568783214e-07,200052
rule_high_StNum_temporal,3.814199914440257e-07,9.623265008915088e-07,200052
rule_injection_timestamp_diff_anomaly,3.800931514721767e-07,5.514350585324904e-07,200052
rule_random_replay_apdu_size_diff_alternancia,3.7986046065880967e-07,3.525279589128064e-07,200052
rule_injection_cb_status_alterado,3.790989690484074e-07,8.874414876744494e-07,200052
rule_grayhole_delay_replay,3.7887097452230803e-07,9.879466148357894e-07,200052
rule_masquerade_fake_normal_pacotes_desaparecem_reaparecem_sq_num,3.7876282595867376e-07,1.0520991731463505e-06,200052
rule_masquerade_fake_normal_mudancas_anomalias_go_id,3.7856318285633863e-07,1.0119156500602704e-06,200052
rule_inverse_replay_go_id,3.7794874748118187e-07,9.924536519348035e-07,200052
rule_random_replay_goose_length_diff_incremento_anomalo,3.76727991847509e-07,6.146721965709261e-07,200052
rule_grayhole_delay_out_of_range,3.7659398506453953e-07,1.0436921689565558e-06,200052
rule_random_replay_flood_rajada,3.7580321659182704e-07,9.72492703930598e-07,200052
rule_masquerade_fake_normal_frequencia_anomalia_go_id,3.753126532566604e-07,9.572157138790142e-07,200052
rule_random_replay_timestamp_diff_pequeno,3.7316168716673845e-07,8.607900293529735e-07,200052
rule_grayhole_goose_length_diff_change_sense_sequence,3.7311928868886766e-07,8.953683184832723e-07,200052
rule_grayhole_tdif_change_sense,3.713711036015195e-07,8.35260855319524e-07,200052
rule_random_replay_cb_status_alterado,3.713124148702275e-07,3.7542558813967595e-07,200052
rule_injection_ethdst_falsification,3.695762305830179e-07,9.308711615924088e-07,200052
rule_high_StNum_temporal_pattern,3.683223202640748e-07,1.0144694866224064e-06,200052
rule_random_replay_timestamp_diff_frequencia_irregular,3.66297798264905e-07,3.797752135192045e-07,200052
rule_random_replay_apdu_size_diff_incremento_anomalo,3.660398680324814e-07,6.755258785755842e-07,200052
rule_grayhole_tdif_change_sense_sequence,3.6573340439735305e-07,7.790749976278613e-07,200052
rule_random_replay_st_num_incremento_anomalia,3.6539546130352904e-07,9.788531557868805e-07,200052
rule_random_replay_apdu_size_diff_frequencia_irregular,3.648715438600167e-07,5.615483768622837e-07,200052
rule_masquerade_fake_normal_high_stnum,3.646907647849092e-07,1.4817424912098243e-06,200052
rule_grayhole_frame_length_diff_injection,3.6338171567909314e-07,1.1331020584849391e-06,200052
rule_grayhole_frame_length_diff,3.6310824751810763e-07,1.242151724756834e-06,200052
rule_masquerade_fake_normal_falsification_eth_src_dst,3.6276164682595934e-07,9.486203892570643e-07,200052
